start hour,end hour,t+0,t+1,t+2,t+3,t+4,t+5,t+6,t+7,t+8,t+9,t+10,t+11,t+12,t+13,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23
230,253,0.08102509000239189,0.021639737076939003,0.005385889975974334,0.4045434828054404,0.3028527470968354,0.20116201138823442,0.09947127567963365,0.24476207336626232,0.03527462103809964,0.018525094671464237,0.06072443206423861,0.11198656522882056,0.26040187095983836,0.4792036565463591,0.31060607121659145,0.06381687947641135,0.09632457367834268,0.3707978200717421,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806
232,255,0.005385889975974334,0.4045434828054404,0.3028527470968354,0.20116201138823442,0.09947127567963365,0.24476207336626232,0.03527462103809964,0.018525094671464237,0.06072443206423861,0.11198656522882056,0.26040187095983836,0.4792036565463591,0.31060607121659145,0.06381687947641135,0.09632457367834268,0.3707978200717421,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106
234,257,0.3028527470968354,0.20116201138823442,0.09947127567963365,0.24476207336626232,0.03527462103809964,0.018525094671464237,0.06072443206423861,0.11198656522882056,0.26040187095983836,0.4792036565463591,0.31060607121659145,0.06381687947641135,0.09632457367834268,0.3707978200717421,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022
236,259,0.09947127567963365,0.24476207336626232,0.03527462103809964,0.018525094671464237,0.06072443206423861,0.11198656522882056,0.26040187095983836,0.4792036565463591,0.31060607121659145,0.06381687947641135,0.09632457367834268,0.3707978200717421,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183
238,261,0.03527462103809964,0.018525094671464237,0.06072443206423861,0.11198656522882056,0.26040187095983836,0.4792036565463591,0.31060607121659145,0.06381687947641135,0.09632457367834268,0.3707978200717421,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505
240,263,0.06072443206423861,0.11198656522882056,0.26040187095983836,0.4792036565463591,0.31060607121659145,0.06381687947641135,0.09632457367834268,0.3707978200717421,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034
242,265,0.26040187095983836,0.4792036565463591,0.31060607121659145,0.06381687947641135,0.09632457367834268,0.3707978200717421,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363
244,267,0.31060607121659145,0.06381687947641135,0.09632457367834268,0.3707978200717421,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103
246,269,0.09632457367834268,0.3707978200717421,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275
248,271,0.3419575237896544,0.24836394494041425,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245
250,273,0.15477036609117834,0.0611767872419422,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514
252,275,0.448686108536819,0.29706239863388806,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237
254,277,0.05894888135252718,0.32445549237623106,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909
256,279,0.3311237370589959,0.18102903536908022,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422
258,281,0.03138318580693755,0.1926713540713183,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279
260,283,0.35395952233569883,0.39737215894687505,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587
262,285,0.3757102414360838,0.07563923071166034,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587
264,287,0.1807528498121982,0.20552197663191363,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564
266,289,0.3056640740647216,0.26566939149109103,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396
268,291,0.12689393561704332,0.28886273012207275,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358
270,293,0.6301935408741877,0.9055988673118245,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938
272,295,0.22301136196316995,0.17199929014001514,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165
274,297,0.12098721831686232,0.2645522556806237,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708
276,299,0.5208629377472305,0.6531977073990909,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645
278,301,0.5660342233315183,0.4788707392639422,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981
280,303,0.3917072551963696,0.08557498915283279,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696
282,305,0.06431995698145554,0.29462592803722587,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727
284,307,0.03456438540939244,0.2713290109926587,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222
286,309,0.5201378907183314,0.45993134996122564,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865
288,311,0.2698863604436108,0.07984137092600396,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052
290,313,0.24222978258029748,0.4601384927492358,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661
292,315,0.678047202918165,0.8959559130870938,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566
294,317,0.27112926591504816,0.23056410885725165,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582
296,319,0.18999895179945536,0.14943379474165708,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544
298,321,0.10886863768386079,0.10337505077301645,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092
300,323,0.23215553981136017,0.3609360288496981,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041
302,325,0.25242660574751996,0.1273970179456696,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412
304,327,0.04711172601834879,0.3946939801074727,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305
306,329,0.18856533911466866,0.10739230804708222,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645
308,331,0.38523910008818807,0.08766868111978865,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231
310,333,0.22877604700212406,0.3778113282554052,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371
312,335,0.5149147800610072,0.5799301657179661,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378
314,337,0.41814632601069235,0.7696052293491566,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029
316,339,0.5803937731520572,0.3911823169549582,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118
318,341,0.20197086075785142,0.46556879679370544,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926
320,343,0.19602271226320012,0.05302290447846092,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688
322,345,0.10178444372118056,0.2653438354454041,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594
324,347,0.5539772772163354,0.513967806302412,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624
326,349,0.47395833538848864,0.43394886447456305,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391
328,351,0.4563210209568529,0.036967313959156645,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391,0.23003471281733834,0.9096235680947395
330,353,0.2350141977722442,0.4330610815853231,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391,0.23003471281733834,0.9096235680947395,0.46401517795342606,0.045232598046051176
332,355,0.506194750860183,0.2244614130133371,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391,0.23003471281733834,0.9096235680947395,0.46401517795342606,0.045232598046051176,0.06773792622750929,0.09024325440896663
334,357,0.20513730163593258,0.3951822750947378,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391,0.23003471281733834,0.9096235680947395,0.46401517795342606,0.045232598046051176,0.06773792622750929,0.09024325440896663,0.48401989965075565,0.6693892075701797
336,359,0.3366477322059118,0.3425663082676029,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391,0.23003471281733834,0.9096235680947395,0.46401517795342606,0.045232598046051176,0.06773792622750929,0.09024325440896663,0.48401989965075565,0.6693892075701797,0.2492897925559765,0.2930574930847132
338,361,0.3478485968631999,0.15405273577033118,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391,0.23003471281733834,0.9096235680947395,0.46401517795342606,0.045232598046051176,0.06773792622750929,0.09024325440896663,0.48401989965075565,0.6693892075701797,0.2492897925559765,0.2930574930847132,0.48934659662244595,0.40432646494352364
340,363,0.020912247317377064,0.02424636965875926,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391,0.23003471281733834,0.9096235680947395,0.46401517795342606,0.045232598046051176,0.06773792622750929,0.09024325440896663,0.48401989965075565,0.6693892075701797,0.2492897925559765,0.2930574930847132,0.48934659662244595,0.40432646494352364,0.054302803320907644,0.3416193201982993
342,365,0.17690578122860434,0.06521266706217688,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391,0.23003471281733834,0.9096235680947395,0.46401517795342606,0.045232598046051176,0.06773792622750929,0.09024325440896663,0.48401989965075565,0.6693892075701797,0.2492897925559765,0.2930574930847132,0.48934659662244595,0.40432646494352364,0.054302803320907644,0.3416193201982993,0.0615530435221705,0.041637074418266806
344,367,0.5292613669827491,0.6312855106290594,0.690873608580354,0.0757280365952624,0.32694128878433215,0.5167692341762391,0.23003471281733834,0.9096235680947395,0.46401517795342606,0.045232598046051176,0.06773792622750929,0.09024325440896663,0.48401989965075565,0.6693892075701797,0.2492897925559765,0.2930574930847132,0.48934659662244595,0.40432646494352364,0.054302803320907644,0.3416193201982993,0.0615530435221705,0.041637074418266806,0.10147375177204299,0.3690370696679972
